,Unnamed: 0.1,created_at,id_number,text,truncated,text_range,hashtags,mentions_screen_names,mentions_names,links,media_urls,media_types,expanded_media_urls,expanded_media_types,reply_to_status_id,reply_to_user_id,reply_to_screen_name,user_id,user_name,user_screen_name,user_location,user_description,user_url,user_followers_count,user_friends_count,user_listed_count,user_created_at,user_favourites_count,user_verified,user_statuses_count,user_lang,user_contributors_enabled,contributors,is_quote_status,retweet_count,favorites_count,favorited,retweeted,lang,source,place,possibly_sensitive,query,date_download,Volunteering
10,966719,Sun Feb 10 09:09:05 +0000 2019,1.0945236409751592e+18,V4A in partnership with GIVE KIDS A SMILE continue to offer FREE DENTAL SCREENING to immigrants kids. Big THANK you to the great team of volunteers. @STLMosaic @GiveKidsASmile @casadesaludstl @SLUHospital  @StengerSTLCo  @DRKFoundation @MoFoundHealth   @afrochamberstl @IWFSTL https://t.co/U9azPZKUVi,False,"[0, 276]",[],"['STLMosaic', 'GiveKidsASmile', 'casadesaludstl', 'SLUHospital', 'StengerSTLCo', 'DRKFoundation', 'MoFoundHealth', 'afrochamberstl', 'IWFSTL']","['STL Mosaic Project', 'Give Kids A Smile', 'Casa de Salud', 'SLU Hospital', 'Steve Stenger', 'DRK Foundation', 'MoFoundationHealth', 'ACCSTL', 'Incarnate Word Fdn']",[],['http://pbs.twimg.com/ext_tw_video_thumb/1094523203794292738/pu/img/HCm7QBHUVfVBbRNe.jpg'],['photo'],['http://pbs.twimg.com/ext_tw_video_thumb/1094523203794292738/pu/img/HCm7QBHUVfVBbRNe.jpg'],['video'],,,,1212023791,vitendo4africa,vitendo4africa,"St. Louis, Missouri",Non profit organization registered in MO as 501 c (3) whose activities are directed towards empowering communities through educational and outreach programs,https://t.co/nzdX8Rzcnb,581.0,890.0,4.0,Sat Feb 23 13:35:31 +0000 2013,809.0,False,1239.0,en,False,,False,4.0,5.0,False,False,en,Twitter for Android,,False,immigrants,19-02-2019,1
11,967882,Sun Feb 10 04:02:53 +0000 2019,1.0944465811459196e+18,@carolpe38060904 @krassenstein We wouldn’t be able to spread your fix all socialism if the entire world could just enroll into our social security net. I’d really like to help and volunteer as should you  understanding a simple supply and demand of labor would benefit you. Also  we need more immigrants for SS.,False,"[31, 311]",[],"['carolpe38060904', 'krassenstein']","['carol peterson', 'Brian Krassenstein']",[],,,,,1.0944445393041244e+18,444382139.0,PrestonSJohnson,444382139,PrestonShaneJohnson,PrestonSJohnson,,"Perfectionism is just the inability to arrive at closure. It masquerades as virture, but it's really most often an excuse for not producing the result.",,226.0,243.0,0.0,Fri Dec 23 06:05:49 +0000 2011,1614.0,False,3150.0,en,False,,False,0.0,0.0,False,False,en,Twitter for iPhone,,,immigrants,19-02-2019,1
12,967988,Sun Feb 10 03:45:15 +0000 2019,1.0944421445284004e+18,"@KBeals7 @CBP Some do  but many get buffaloed by leftist lies.  Its worked in this area  we see immigrants getting bombardedwith the 🐂💩  and they don't know any better.

I've seen evidence of that  when I volunteered to canvass neighborhoods for Republicans here.",False,"[14, 263]",[],"['KBeals7', 'CBP']","['❌Krissy B❌⭐️⭐️⭐️', 'CBP']",[],,,,,1.09444013138407e+18,9.200838152838267e+17,KBeals7,838587149142249473,David🇺🇸We🇺🇸Stand🍻🌹,SGTHarleyDaveK,Redmond WA ,Retired US Army. Happily married to legal immigrant that earned her own way. Republicans need to stand up to leftists. Let's keep in fighting to a minimum!,,5659.0,5992.0,14.0,Mon Mar 06 03:08:51 +0000 2017,117612.0,False,46704.0,en,False,,False,0.0,2.0,False,False,en,Twitter for Android,,,immigrants,19-02-2019,1
13,968810,Sun Feb 10 01:50:51 +0000 2019,1.0944133548006892e+18,@FHS_Gazette students volunteering their time to pack backpacks for newly arrived immigrants at the ESOL Welcome Center! https://t.co/w8kBxCSyTv,False,"[0, 120]",[],['FHS_Gazette'],['FHS Gazette'],[],['http://pbs.twimg.com/media/DzAjJFgW0AY-kAy.jpg'],['photo'],['http://pbs.twimg.com/media/DzAjJFgW0AY-kAy.jpg'],['photo'],,495509239.0,FHS_Gazette,4871877620,Erin Sullivan,BCPSESOL,,"ESOL Coordinator, Baltimore County Public Schools",,375.0,314.0,2.0,Sun Feb 07 04:26:51 +0000 2016,673.0,False,319.0,en,False,,False,1.0,2.0,False,False,en,Twitter for iPhone,,False,immigrants,19-02-2019,1
14,973850,Tue Mar 05 17:04:41 +0000 2019,1.1029782488022915e+18,@aseip1 @JohnyMac9 There are some amazing volunteer teaching groups to help immigrants assimilate into the workforce with workskills and language. It's a beautiful thing amidst the divisivness of the alt right conservative mind set!,False,"[19, 232]",[],"['aseip1', 'JohnyMac9']","['A Seip🐓☘️', 'John MacLennan']",[],,,,,1.1029624912257638e+18,314201526.0,aseip1,782436419235094528,Suzanne Kilfoy,susankilfoy,Newfoundland and Labrador,"Retired, ☘️ 🇨🇦1949 good year to be born! Irish/French/married to Richard,Healthcare/physical anthropology/Divinity ,#resist,#metoo #StopTheShutdown",,1317.0,1881.0,6.0,Sun Oct 02 04:25:54 +0000 2016,32093.0,False,15960.0,en,False,,False,0.0,0.0,False,False,en,Twitter Web Client,,,immigrants,05-03-2019,1
15,974332,Tue Mar 05 16:01:51 +0000 2019,1.1029624354834144e+18,@1withnonnameme @BreitbartNews They are not IMMIGRANTS  they're wrongful beneficiaries of the illegal trespassers who cheated their way in and stole citizenship for anchorbabies  and now demand it for everyone.  Maybe you'll volunteer to house the world's other 5 billion poor hoping for an open door policy. https://t.co/sOEblfdoV3,False,"[31, 308]",[],"['1withnonnameme', 'BreitbartNews']","['No Name', 'Breitbart News']",[],['http://pbs.twimg.com/media/D06CfUoX4AIOC22.jpg'],['photo'],['http://pbs.twimg.com/media/D06CfUoX4AIOC22.jpg'],['photo'],1.1029605675667866e+18,7.839500505692365e+17,1withnonnameme,758607560228409344,NonNeocon,non_neocon,,,,140.0,1445.0,3.0,Thu Jul 28 10:18:31 +0000 2016,6246.0,False,3977.0,en,False,,False,0.0,1.0,False,False,en,Twitter for Android,,False,immigrants,05-03-2019,1
16,978381,Tue Mar 05 01:28:48 +0000 2019,1102742726091653120,@karoleigh @iamjaytee1 @KimStrassel @WSJopinion Define liberal. I am a veteran. I was a third generation volunteer firefighter. I don't appreciate the debt going u[p two trillion dollars in two years  or the government saying we can't help immigrants  but we can store their stolen children for several hundred dollars a day..,False,"[48, 326]",[],"['karoleigh', 'iamjaytee1', 'KimStrassel', 'WSJopinion']","['🏖🌞Kristina 🏖🌞', 'Jay Tone', 'Kimberley Strassel', 'WSJ Editorial Page']",[],,,,,1.1027052998347204e+18,20344298.0,karoleigh,806205970280054785,Thomas Wurster Resist,haterofgreed,,"Baby whisperer, I despise greed, I am a helper, I was a third generation volunteer firefighter,  veteran, I would die for this land, but not for asshat trump!",https://t.co/izSdmxC0Rg,6435.0,6729.0,10.0,Tue Dec 06 18:37:36 +0000 2016,79729.0,False,30296.0,en,False,,False,0.0,1.0,False,False,en,Twitter Web Client,,,immigrants,05-03-2019,1
17,978442,Tue Mar 05 01:20:00 +0000 2019,1102740510714839040,Indigenous families from the Guatemalan department of Petén are struggling through the winter in Kingston  so much that some are starving  according to numerous volunteers and immigrants themselves. https://t.co/SzCAMcxUMp,False,"[0, 222]",[],[],[],['https://t.co/SzCAMcxUMp'],,,,,,,,127646305,Spectrum News HV,SPECNewsHV,Hudson Valley,"Spectrum News offers the best 24-hour local news coverage plus weather, sports and your favorite features.",https://t.co/vL1WTBqttM,12398.0,288.0,277.0,Mon Mar 29 21:13:18 +0000 2010,68.0,True,48861.0,en,False,,False,0.0,0.0,False,False,en,SocialNewsDesk,,False,immigrants,05-03-2019,1
18,979345,Mon Mar 04 23:00:27 +0000 2019,1102705390691725312,Please keep our students &amp  staff members who are participating in this week's Alternative Spring Break in your prayers. The team is volunteering at the New Sanctuary Movement of Atlanta  which offers places of worship as sanctuaries for immigrants facing imminent deportation. https://t.co/T37veD8NdN,False,"[0, 280]",[],[],[],[],['http://pbs.twimg.com/media/D02YtWHX4AE_XDM.png'],['photo'],['http://pbs.twimg.com/media/D02YtWHX4AE_XDM.png'],['photo'],,,,32572837,Cardinal Stritch U,stritchu,"Milwaukee, WI",The official account of Cardinal Stritch University posting about #StritchLife and how students find their #StritchMission.,https://t.co/m4MqCsHQsN,3225.0,2140.0,93.0,Fri Apr 17 20:42:24 +0000 2009,1857.0,False,5361.0,en,False,,False,1.0,4.0,False,False,en,Sprout Social,,False,immigrants,05-03-2019,1
19,980846,Mon Mar 04 19:37:30 +0000 2019,1102654317914476545,Our COIN team has returned from their long week in Dilley! Check out their post-trip reflections and photos on our blog  and look for them in our art exhibit! https://t.co/uhjtLYP81b https://t.co/6HUNkSnU8l #immigrants #lawyers #volunteers #asylum #dilleytx,False,"[0, 257]","['immigrants', 'lawyers', 'volunteers', 'asylum', 'dilleytx']",[],[],"['https://t.co/uhjtLYP81b', 'https://t.co/6HUNkSnU8l']",,,,,,,,1072938067768549376,Coalition for Our Immigrant Neighbors,indy_coin,"Indianapolis, IN",Service providers working together to provide legal/psychological services for refugees & immigrants in Central Indiana.,,15.0,37.0,0.0,Wed Dec 12 19:35:44 +0000 2018,106.0,False,24.0,en,False,,False,1.0,1.0,False,False,en,Twitter Web Client,,False,immigrants,05-03-2019,1
20,981254,Mon Mar 04 18:50:55 +0000 2019,1102642595510059008,How about American kids first? After all the US citizen kids who have worked the tails off getting good grades  volunteered numerous hours  and kept themselves out of trouble get scholarships THEN we can admit illegal immigrants into college. https://t.co/yYvPgB3LYA,False,"[0, 242]",[],[],[],['https://t.co/yYvPgB3LYA'],,,,,,,,981242267028639745,Paul Nimmo,Paul_N_55,"Safety Harbor, FL",Proud Patriot. 🇺🇸Military Spouse. Retired LEO. 🇺🇸 Retweets and Likes are not endorsements.,,560.0,611.0,0.0,Tue Apr 03 18:49:21 +0000 2018,21331.0,False,1125.0,en,False,,True,0.0,1.0,False,False,en,Twitter for iPhone,,False,immigrants,05-03-2019,1
21,982443,Mon Mar 04 16:34:55 +0000 2019,1102608369062428673,"What are ""migrant caravans"" and what can you do to help?

#StandWithImmigrants is a national resource for volunteers interested in supporting immigrants in the U.S. and a means for non-profit organizations to connect across the states.

 https://t.co/oyaickNoM6 https://t.co/Eva8uMtKGT",False,"[0, 261]",['StandWithImmigrants'],[],[],['https://t.co/oyaickNoM6'],['http://pbs.twimg.com/media/D01AdI6XcAECF8R.jpg'],['photo'],['http://pbs.twimg.com/media/D01AdI6XcAECF8R.jpg'],['photo'],,,,19593363,The Advocates for Human Rights,The_Advocates,"Minneapolis, MN, USA","Working locally and globally to fight injustice, restore peace, save lives, and build the human rights movement.",http://t.co/H5f1fThaVh,4990.0,909.0,348.0,Tue Jan 27 14:16:32 +0000 2009,204.0,False,6274.0,en,False,,False,0.0,0.0,False,False,en,Twitter Web Client,,False,immigrants,05-03-2019,1
22,982668,Mon Mar 04 16:08:48 +0000 2019,1102601796445442048,@jemelehill I hate to say it  save I might in any way appear to condone anything T says  but I volunteer at a shelter aimed at assisting immigrants  many of whom come across the border via coyotes etc.  unfortunately women do often experience rape/are preyed upon.,False,"[12, 264]",[],['jemelehill'],['Jemele Hill'],[],,,,,1.1022214460200388e+18,35586563.0,jemelehill,1029943748912918528,Christopher Rabley,Christo90367869,South Salem NY,"Single Dad, business person by day, wanna-be writer.  Recovered lawyer.",,10.0,69.0,0.0,Thu Aug 16 04:11:40 +0000 2018,562.0,False,171.0,en,False,,False,2.0,2.0,False,False,en,Twitter for iPhone,,,immigrants,05-03-2019,1
23,986534,Mon Mar 04 01:43:34 +0000 2019,1102384052731105281,@Canadas_Liberty There’s dozens of other slips that can be necessary to file. RRSP  T3  T5  Employment insurance  CPP  OAS  bank fees   T4.  I volunteered to do taxes for seniors  students and new immigrants for a decade. I rarely completed anyone’s return before late March.,False,"[17, 275]",[],['Canadas_Liberty'],['Liberty for All'],[],,,,,1.1023829931155374e+18,525977985.0,Canadas_Liberty,2335946232,🐀 Martyupnorth Critical Thinker 🐀,Martyupnorth,Small town Alberta,"12th Gen. (1634) Cnd-Franco-Albertan. Conservative, married, father of 4. Adventure, music and food. Opinions are mine. I expect very little from my government.",https://t.co/4aPC7NWAJa,1420.0,2539.0,17.0,Mon Feb 10 02:14:26 +0000 2014,7993.0,False,8169.0,en,False,,False,0.0,1.0,False,False,en,Twitter for iPhone,,,immigrants,05-03-2019,1
24,987391,Sun Mar 03 23:16:58 +0000 2019,1102347160127979520,The women -- Natalie Hoffman  Oona Holcomb  Madeline Huse and Zaachila Orozco-McCormick -- all volunteer for the organization No More Deaths  which is dedicated to saving the lives of immigrants crossing into the United States illegally. https://t.co/ZEXiUF92bs,False,"[0, 261]",[],[],[],['https://t.co/ZEXiUF92bs'],,,,,,,,1472502049,Jude Kopa,KopaJude,,,,1419.0,1476.0,36.0,Fri May 31 15:57:05 +0000 2013,2522.0,False,72455.0,en,False,,False,1.0,0.0,False,False,en,Twitter for iPhone,,False,immigrants,05-03-2019,1
25,987453,Sun Mar 03 23:06:46 +0000 2019,1102344594392461314,"I will always love it's positives:

Our nation consistently produces children of immigrants returning to their  ancestors' land who TRY to connect with a legacy

We are the mightiest volunteer force in history

We are the most diverse

We'll die to save children of enemies

3/",False,"[0, 277]",[],[],[],[],,,,,1.1023445923162358e+18,1.0549054154675936e+18,LamentMyIcarus,1054905415467593728,The Tomanian Belle,LamentMyIcarus,The center & the end of space,"Lie with me a moment and I will carry your name to the abyss

#Feminist pig making fun of Baudelaire & his red pill legacy.",,352.0,517.0,4.0,Wed Oct 24 01:20:25 +0000 2018,21430.0,False,12132.0,en,False,,False,1.0,7.0,False,False,en,Twitter for Android,,,immigrants,05-03-2019,1
26,989568,Sun Mar 03 17:36:30 +0000 2019,1102261481414963200,"@lwmichaud @charliekirk11 What are YOU doing  yourself?
Instead of relying on government to fix the problem... are you welcoming illegal immigrants into your own home?  Are you volunteering your time where the illegal immigrants are staying while in ""custody""?",False,"[26, 260]",[],"['lwmichaud', 'charliekirk11']","['Lisa #endfamilyseparation', 'Charlie Kirk']",[],,,,,1.1022514712135392e+18,2540621959.0,lwmichaud,733888826,Kris-tuh-fer,kcabreira76,,,,106.0,303.0,2.0,Fri Aug 03 01:22:05 +0000 2012,4520.0,False,1160.0,en,False,,False,0.0,0.0,False,False,en,Twitter Web App,,,immigrants,05-03-2019,1
27,989689,Sun Mar 03 17:20:11 +0000 2019,1102257374532898818,If you are the type of person who fails to accept the reality of the depravity of illegal immigrants being raped in transit  you should volunteer to make the trip yourself in disguise and report the truth. https://t.co/YSKaqm0MUC,False,"[0, 205]",[],[],[],['https://t.co/YSKaqm0MUC'],,,,,,,,712022228943159298,Can’t make this crap up!,cantpretendtoo,"Pigeon Forge, TN","Father of 4. Husband. Serial Entrepreneur, MS Engineer, Physicist & Mathematician. Pilot. Recovering 17-time Inc 5000 CEO. ENTJ.",,574.0,976.0,15.0,Mon Mar 21 21:05:02 +0000 2016,18295.0,False,24199.0,en,False,,True,0.0,0.0,False,False,en,Twitter for iPad,,False,immigrants,05-03-2019,1
28,994156,Sun Mar 03 00:07:15 +0000 2019,1101997426833911808,"Thank you to everyone who came out to our training today! We got to see some new faces and many amazing and interested volunteers. Also  a huge thank you to everyone who helped out and spoke during our training.

Thank you for caring about immigrants! https://t.co/xL3lFWeeDW",False,"[0, 251]",[],[],[],[],['http://pbs.twimg.com/media/D0sU0O_VAAA3AzF.jpg'],['photo'],['http://pbs.twimg.com/media/D0sU0O_VAAA3AzF.jpg'],['photo'],,,,971574574218321920,KernWelcomesImmigrants,KernWelcomes,"Bakersfield, CA",Kern Welcoming and Extending Solidarity to Immigrants (KWESI) visits immigrants locked up in the Mesa Verde detention facility. KernWelcomesImmigrants@gmail.com,https://t.co/jXnzLPEmiP,50.0,33.0,0.0,Thu Mar 08 02:33:24 +0000 2018,23.0,False,80.0,en,False,,False,2.0,2.0,False,False,en,Twitter Web App,,False,immigrants,05-03-2019,1
29,994798,Sat Mar 02 22:33:16 +0000 2019,1101973774369542145,"@DrTandtheLg @MaskedAek One hard-to-quantify factor that holds back a significant # of children of immigrants unless you spend more $ on interpreters or bilingual teachers:

Parent-teacher communication.

This is a double whammy when you factor in the importance of parent volunteers in school success.",False,"[24, 302]",[],"['DrTandtheLg', 'MaskedAek']","['Dr. T Rodriguez, ⱂⰞⰴ', 'Aek']",[],,,,,1.1019074484644618e+18,7.838952619824988e+17,DrTandtheLg,1009091627053408258,Tomas McIntee,MathIntee,"North Carolina, USA","A mathematician and sometimes social scientist who specializes in the mathematics of voting systems. (Ph. D., UC-Irvine 2015)",https://t.co/7WGhEVeDGC,401.0,2605.0,3.0,Tue Jun 19 15:12:46 +0000 2018,2479.0,False,1681.0,en,False,,False,0.0,1.0,False,False,en,Twitter Web Client,,,immigrants,05-03-2019,1
30,995350,Sat Mar 02 21:20:52 +0000 2019,1101955554531049473,@FelicityParkins @LadBonnie The Army offer apprenticeships &amp  we appear to have an influx of strapping male immigrants desperate to get into the UK. They obviously love it here so let’s be diverse &amp  see how many would like to volunteer to fight for the country they wish to make their home. 🤔,False,"[28, 299]",[],"['FelicityParkins', 'LadBonnie']","['Felicity Parkinson', 'Bonnie-Lad']",[],,,,,1.1019422077062144e+18,323271217.0,FelicityParkins,1083181100954980352,ItsASecret,ItsASec83654101,,The key of reason will never fit the door of ignorance..... 👀 🏴󠁧󠁢󠁥󠁮󠁧󠁿 🇮🇪 💙💛,,166.0,219.0,0.0,Thu Jan 10 01:57:53 +0000 2019,4579.0,False,611.0,en,False,,False,0.0,0.0,False,False,en,Twitter for iPhone,,,immigrants,05-03-2019,1
31,995575,Sat Mar 02 20:49:26 +0000 2019,1101947643712876544,"@T_FisherKing @GenericMike5885 @BernieSanders Been dealing with Bernie Becky's  called me heartless cuz I wouldn't give her cookies for volunteering in El Paso. Because Bernie ""fights"" 🙄 (lip service) for the Families Belong Together yet he voted w/racist Republicans for the indefinite detention of undocumented immigrants.",False,"[46, 324]",[],"['T_FisherKing', 'GenericMike5885', 'BernieSanders']","['T. Fisher King', 'Bernie2020', 'Bernie Sanders']",[],,,,,1.1019353262290862e+18,2570615502.0,T_FisherKing,16982681,Cat 🍩🥀🍩,BeatlesCat,"Los Angeles, CA",There are places I remember All my life tho' some have changed Some forever not for better Some have gone & some remain,,508.0,693.0,10.0,Sun Oct 26 17:07:58 +0000 2008,40823.0,False,10500.0,en,False,,False,0.0,0.0,False,False,en,Twitter for Android,,,immigrants,05-03-2019,1
32,996361,Sat Mar 02 19:07:36 +0000 2019,1101922017329205248,"These HERO women  volunteers w @NoMoreDeaths were sentenced to 15mos of unsupervised probation  fined $250 each &amp  banned from Cabeza Prieta Nat'l Wildlife Refuge for the duration of their probation for leaving WATER in the desert for immigrants

https://t.co/rg27TTItdm @CNN https://t.co/jX1353WRkD",False,"[0, 278]",[],"['NoMoreDeaths', 'CNN']","['No More Deaths', 'CNN']",['https://t.co/rg27TTItdm'],['http://pbs.twimg.com/media/D0rPO4KXQAAd03a.jpg'],['photo'],['http://pbs.twimg.com/media/D0rPO4KXQAAd03a.jpg'],['photo'],,,,403529515,MurphyBrown,MurphyBrwn,,"#RESIST
Register & VOTE",,761.0,1028.0,15.0,Wed Nov 02 16:39:28 +0000 2011,12051.0,False,46508.0,en,False,,False,1.0,0.0,False,False,en,Twitter Web Client,,False,immigrants,05-03-2019,1
